"מ""ר",מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,קומות במבנה,שכונה,ריבית בנק ישראל,רחוב,מספר בית,שנת עסקה,חודש עסקה,price_per_sqm,building_age,sqm_per_room,size_vs_property_type,size_vs_neighborhood,price_vs_neighborhood_median,building_age_vs_neighborhood,interest_rate_deviation
113.56,800000.0,10804-53-28,6,5.0,2,1980.0,10.0,39,0.001,קאודרס,13,2018,2,7044.734061289186,45.0,22.712,31.11607615526802,20.132126111560225,-0.40342225765187895,-9.464834276475344,0.0
62.0,885000.0,11196-79-2,6,3.0,0,1960.0,7.0,38,0.001,דובנוב,5,2018,2,14274.193548387097,65.0,20.666666666666668,-20.443923844731984,-17.65614404079031,-0.09164222873900292,15.735500318674312,0.0
129.26,1880000.0,10794-128-2,6,5.0,6,1989.0,4.0,29,0.001,ראול ולנברג,6,2018,2,14544.329258858117,36.0,25.851999999999997,46.81607615526801,-5.871566091954037,0.049762023475179475,-6.057471264367813,0.0
85.0,675000.0,12494-19-6,6,4.0,3,1970.0,4.0,41,0.001,וינר יוסף,25,2018,2,7941.176470588235,55.0,21.25,2.5560761552680162,22.259080882352947,-0.15735294117647058,-1.325367647058826,0.0
172.0,2700000.0,10792-191-2,9,7.5,0,1988.0,2.0,29,0.001,אלברט שוויצר,67,2018,2,15697.67441860465,37.0,22.933333333333334,61.937565485362086,36.86843390804597,0.1330066975410828,-5.057471264367813,0.0
71.7,850000.0,10921-38-18,6,3.0,3,1970.0,18.0,10,0.001,אבא הלל סילבר,113,2018,2,11854.951185495118,55.0,23.900000000000002,-10.743923844731981,3.4372132097334998,-0.07631455657947411,0.5202780996523728,0.0
63.0,960000.0,11192-249-2,6,3.0,1,1980.0,4.0,31,0.001,שקמה,4,2018,2,15238.095238095239,45.0,21.0,-19.443923844731984,-18.96354508196721,0.3093590305057106,-10.06693989071038,0.0
8756.0,13593000.0,10903-38-1,32,323.0,0,1960.0,5.0,0,0.001,רחוב לא ידוע,0,2018,2,1552.4211968935588,65.0,27.108359133126935,7166.530551470589,7728.558130081301,-0.5503331705549692,12.637049941927991,0.0
87.8,1230000.0,11196-2-135,6,4.0,6,1970.0,17.0,28,0.001,בירם,11,2018,2,14009.111617312074,55.0,21.95,5.356076155268013,-32.80409956076136,0.12072892938496589,16.266471449487554,0.0
64.8,1100000.0,11190-43-19,6,3.0,5,1970.0,8.0,26,0.001,קרן היסוד,50,2018,2,16975.30864197531,55.0,21.599999999999998,-17.643923844731987,-23.393882270497542,0.36582943096353054,2.549404344779255,0.0
63.6,390000.0,12471-11-7,6,3.0,0,1940.0,2.0,5,0.001,שוקרי,12,2018,2,6132.075471698113,85.0,21.2,-18.843923844731982,-53.060956719817774,-0.04019688269073014,31.27107061503417,0.0
40.0,464000.0,10858-9-1,6,2.0,1,1940.0,3.0,4,0.001,הציונות,19,2018,2,11600.0,85.0,20.0,-42.443923844731984,-55.90206071757129,1.5431999999999997,10.306347746090154,0.0
110.9,1570000.0,11718-5-25,6,4.0,10,1970.0,10.0,34,0.001,הנשיא,6,2018,2,14156.898106402163,55.0,27.725,28.456076155268022,15.572142338416853,-0.13344881590812024,-2.6753812636165577,0.0
61.5,690000.0,10825-53-32,6,3.0,2,1960.0,4.0,21,0.001,רוטשילד,73,2018,2,11219.512195121952,65.0,20.5,-20.943923844731984,-26.386809160305347,0.37521007065233375,3.274045801526718,0.0
48.0,750000.0,10925-199-28,6,3.0,6,2000.0,16.0,17,0.001,החשמל,82,2018,2,15625.0,25.0,16.0,-34.443923844731984,-13.215347849176844,0.6721491228070174,-30.107275624004245,0.0
62.2,600000.0,12482-15-9,6,3.0,3,1960.0,3.0,17,0.001,יד לבנים,31,2018,2,9646.302250803858,65.0,20.733333333333334,-20.24392384473198,0.9846521508231589,0.03232357420883382,9.892724375995755,0.0
106.45,1740000.0,11879-10-10,6,5.0,1,1990.0,4.0,27,0.001,יגאל אלון,14,2018,2,16345.702207609205,35.0,21.29,24.00607615526802,3.725676300578044,0.1865493829796319,0.2381502890173408,0.0
90.0,1550000.0,11879-82-7,6,4.0,1,1991.0,3.0,27,0.001,חסידי אומות העולם,6,2018,2,17222.222222222223,34.0,22.5,7.556076155268016,-12.724323699421959,0.2501767676767677,-0.7618497109826592,0.0
67.3,710000.0,10920-117-48,6,3.0,5,1960.0,5.0,17,0.001,יד לבנים,83,2018,2,10549.777117384845,65.0,22.433333333333334,-15.143923844731987,6.084652150823153,0.1290112353692553,9.892724375995755,0.0
80.3,888800.0,10744-51-10,6,4.0,2,1970.0,4.0,40,0.001,סעדיה פז,10,2018,2,11068.493150684932,55.0,20.075,-2.1439238447319866,14.253972868217048,0.1897936399981101,2.913759689922479,0.0
143.24,3450000.0,12286-191-57,6,5.0,12,2012.0,17.0,19,0.001,אוסקר שינדלר,2,2018,2,24085.450991343198,13.0,28.648000000000003,60.796076155268025,20.077812739831174,0.4568760599641739,-21.077513430544897,0.0
44.83,530000.0,11720-8-21,6,2.0,2,1960.0,4.0,41,0.001,רזיאל דוד,66,2018,2,11822.44033013607,65.0,22.415,-37.613923844731985,-17.910919117647055,0.2544922794755498,8.674632352941174,0.0
88.4,1420000.0,12286-180-91,6,3.0,0,2013.0,19.0,1,0.001,אבא חושי,149,2018,2,16063.348416289591,12.0,29.46666666666667,5.956076155268022,-131.83847107438015,0.06367739758539516,-26.646280991735537,0.0
65.0,839000.0,10839-2-36,21,0.0,2,2020.0,4.0,3,0.001,אליהו הנביא,1,2018,2,12907.692307692309,5.0,inf,-319.83576298701297,-366.0494827586207,0.13284377590903723,-29.75,0.0
26.35,210000.0,12489-31-29,6,2.0,3,1950.0,4.0,9,0.001,הירדן,9,2018,2,7969.6394686907015,75.0,13.175,-56.09392384473198,-33.27004246284501,0.37530619285837513,1.307855626326969,0.0
93.78,1400000.0,12597-9-4,6,4.0,2,1970.0,3.0,34,0.001,עובדיה,29,2018,2,14928.55619535082,55.0,23.445,11.336076155268017,-1.5478576615831514,-0.08621521814773661,-2.6753812636165577,0.0
81.55,1280000.0,10797-48-2,6,4.0,0,1970.0,2.0,1,0.001,אבא חושי,12,2018,2,15695.892090741876,55.0,20.3875,-0.8939238447319866,-138.68847107438017,0.03934529832715301,16.353719008264463,0.0
61.0,590000.0,11720-22-4,6,2.5,1,1960.0,3.0,41,0.001,פאר,69,2018,2,9672.131147540984,65.0,24.4,-21.443923844731984,-1.7409191176470529,0.02632058287796,8.674632352941174,0.0
88.4,1420000.0,12286-180-91,6,3.0,0,2013.0,19.0,19,0.001,אבא חושי,149,2018,2,16063.348416289591,12.0,29.46666666666667,5.956076155268022,-34.76218726016883,-0.028363315307361303,-22.077513430544897,0.0
116.45,1700000.0,11203-12-12,6,5.0,2,1997.0,11.0,19,0.001,הזז חיים,4,2018,2,14598.540145985402,28.0,23.29,34.00607615526802,-6.712187260168832,-0.11696635214527323,-6.077513430544897,0.0
89.2,1099000.0,12327-8-4,6,4.0,1,1970.0,3.0,12,0.001,אגמון,6,2018,2,12320.627802690582,55.0,22.3,6.756076155268019,-8.586360634081885,-0.22167870943273796,2.455085865257594,0.0
371.5,4000000.0,12255-290-1,6,6.0,2,1998.0,1.0,1,0.001,הולנד,40,2018,2,10767.160161507403,27.0,61.916666666666664,289.056076155268,151.26152892561984,-0.2870238132690164,-11.646280991735537,0.0
70.0,675000.0,12485-11-1,6,3.0,0,1950.0,3.0,41,0.001,יד לבנים,14,2018,2,9642.857142857143,75.0,23.333333333333332,-12.443923844731984,7.259080882352947,0.023214285714285784,18.674632352941174,0.0
60.9,820000.0,10749-54-19,6,3.0,1,1970.0,4.0,40,0.001,"אצ""ל",17,2018,2,13464.696223316912,55.0,20.3,-21.543923844731985,-5.146027131782951,0.44737045168769746,2.913759689922479,0.0
56.43,655000.0,10920-22-7,6,3.0,2,1940.0,5.0,17,0.001,יד לבנים,53,2018,2,11607.301080985291,85.0,18.81,-26.013923844731984,-4.785347849176844,0.24218485252649602,29.892724375995755,0.0
101.5,1450000.0,10770-37-11,6,4.0,3,1970.0,3.0,6,0.001,שמשון,24,2018,2,14285.714285714286,55.0,25.375,19.056076155268016,-10.311156022635402,-0.15816326530612235,20.45836701697656,0.0
142.0,2240000.0,11189-17-22,6,5.5,1,1960.0,5.0,6,0.001,רחוב לא ידוע,0,2018,2,15774.647887323943,65.0,25.818181818181817,59.556076155268016,30.1888439773646,-0.07042253521126755,30.45836701697656,0.0
128.0,1919000.0,11188-175-324,6,5.0,2,2017.0,4.0,6,0.001,אריאל שרון,1,2018,2,14992.1875,8.0,25.6,45.556076155268016,16.1888439773646,-0.11653180803571421,-26.54163298302344,0.0
40.0,200000.0,12504-9-4,21,1.0,1,1930.0,4.0,5,0.001,חטיבת גולני,8,2018,2,5000.0,95.0,40.0,-344.83576298701297,-76.66095671981778,-0.21739130434782605,41.27107061503417,0.0
218.0,4400000.0,12263-201-2,6,5.0,0,1984.0,2.0,1,0.001,שבדיה,79,2018,2,20183.48623853211,41.0,43.6,135.55607615526802,-2.2384710743801577,0.33650329682392865,2.353719008264463,0.0
59.4,570000.0,10920-100-29,6,3.0,2,1960.0,5.0,17,0.001,חטיבת כרמלי,21,2018,2,9595.959595959595,65.0,19.8,-23.043923844731985,-1.8153478491768453,0.026936026936026817,9.892724375995755,0.0
40.14,390000.0,12486-25-16,6,2.0,3,1950.0,3.0,41,0.001,דוד רזיאל,32,2018,2,9715.994020926757,75.0,20.07,-42.30392384473198,-22.600919117647052,0.030974921109450368,18.674632352941174,0.0
43.0,580000.0,10920-81-18,6,3.0,2,1960.0,3.0,17,0.001,החשמל,54,2018,2,13488.372093023256,65.0,14.333333333333334,-39.443923844731984,-18.215347849176844,0.4434924520603834,9.892724375995755,0.0
45.55,610000.0,10920-78-14,6,2.0,2,1960.0,3.0,17,0.001,החשמל,62,2018,2,13391.877058177828,65.0,22.775,-36.89392384473199,-15.665347849176847,0.4331657904365745,9.892724375995755,0.0
123.0,1850000.0,10733-26-154,6,5.0,9,1960.0,9.0,16,0.001,רחוב לא ידוע,0,2018,2,15040.650406504064,65.0,24.6,40.556076155268016,6.71218023255814,0.041753413358395615,13.28924418604651,0.0
144.0,219000.0,10841-23-1,30,5.0,0,1960.0,5.0,5,0.001,רחוב לא ידוע,0,2018,2,1520.8333333333333,65.0,28.8,-552.3566666666667,27.339043280182224,-0.7619565217391304,11.27107061503417,0.0
190.0,260000.0,10841-22-2,30,8.0,0,2017.0,1.0,5,0.001,שיבת ציון,48,2018,2,1368.421052631579,8.0,23.75,-506.3566666666667,73.33904328018222,-0.785812356979405,-45.72892938496583,0.0
90.0,565000.0,10858-83-2,6,3.0,5,2005.0,5.0,4,0.001,כורי,19,2018,2,6277.777777777777,20.0,30.0,7.556076155268016,-5.902060717571288,0.3763486590038312,-54.693652253909846,0.0
51.11,191000.0,12471-8-3,6,3.0,0,1960.0,4.0,5,0.001,נפתלי אימבר,9,2018,2,3737.0377616904716,65.0,17.036666666666665,-31.333923844731984,-65.55095671981778,-0.41507235034410006,11.27107061503417,0.0
38.5,530000.0,11567-529-52,6,2.0,1,1960.0,3.0,25,0.001,דגניה,42,2018,2,13766.233766233767,65.0,19.25,-43.943923844731984,-16.412386621315193,0.051241191558639106,0.5566893424036294,0.0
151.79,600000.0,12504-6-7,21,3.0,2,1930.0,4.0,5,0.001,חטיבת גולני,6,2018,2,3952.8295671651626,95.0,50.596666666666664,-233.04576298701298,35.129043280182216,-0.381296241661105,41.27107061503417,0.0
124.0,1903500.0,10733-54-1,5,5.0,0,1960.0,5.0,16,0.001,רחוב לא ידוע,0,2018,2,15350.806451612903,65.0,24.8,10.755189999999999,7.71218023255814,0.06323560395077531,13.28924418604651,0.0
124.0,1914000.0,10733-30-112,6,5.0,2,1960.0,5.0,16,0.001,רחוב לא ידוע,0,2018,2,15435.483870967742,65.0,24.8,41.556076155268016,7.71218023255814,0.0691005757613785,13.28924418604651,0.0
123.0,1600000.0,10733-22-499,6,4.0,6,1960.0,6.0,16,0.001,רחוב לא ידוע,0,2018,2,13008.130081300813,65.0,30.75,40.556076155268016,6.71218023255814,-0.09902407493327944,13.28924418604651,0.0
117.13,2275000.0,10804-40-4,6,6.0,3,1987.0,11.0,39,0.001,סטפן וייז,19,2018,2,19422.86348501665,38.0,19.521666666666665,34.68607615526801,23.70212611156022,0.6448098603890414,-16.464834276475344,0.0
38.8,760000.0,10825-38-10,6,3.0,1,1950.0,4.0,22,0.001,המעפילים,13,2018,2,19587.628865979383,75.0,12.933333333333332,-43.64392384473199,-24.603346986541837,0.45592994021340333,11.493270918665885,0.0
49.0,730000.0,10917-6-50,6,2.5,3,1950.0,3.0,21,0.001,תל אביב,36,2018,2,14897.959183673469,75.0,19.6,-33.443923844731984,-38.88680916030535,0.8260886164429613,13.274045801526718,0.0
48.07,860000.0,11194-288-19,6,3.0,5,1960.0,6.0,38,0.001,ברנר,9,2018,2,17890.57624297899,65.0,16.023333333333333,-34.37392384473198,-31.58614404079031,0.13849121546229942,15.735500318674312,0.0
116.33,2950000.0,10761-19-2,6,5.5,3,1983.0,2.0,14,0.001,אלכסנדר ינאי,31,2018,2,25358.892804951432,42.0,21.150909090909092,33.886076155268015,2.0384033613445354,0.46406341354604785,-6.236694677871149,0.0
76.0,1490000.0,11200-262-56,5,3.0,0,2019.0,3.0,7,0.001,ברל כצנלסון,74,2018,2,19605.263157894737,6.0,25.333333333333332,-37.24481,-9.506790540540536,0.16204235598947467,-34.102195945945944,0.0
71.6,760000.0,10922-10-9,6,3.0,1,1970.0,3.0,10,0.001,חניתה,40,2018,2,10614.525139664805,55.0,23.866666666666664,-10.84392384473199,3.3372132097334912,-0.17296307619337326,0.5202780996523728,0.0
88.0,1490000.0,11200-265-24,6,3.0,10,2021.0,10.0,7,0.001,ברל כצנלסון,43,2018,2,16931.81818181818,4.0,29.333333333333332,5.556076155268016,2.4932094594594645,0.0035820347181825785,-36.102195945945944,0.0
52.2,645000.0,10920-15-1,6,2.0,0,1970.0,4.0,17,0.001,החשמל,5,2018,2,12356.32183908046,55.0,26.1,-30.24392384473198,-9.015347849176841,0.32234321435773333,-0.10727562400424517,0.0
48.0,760000.0,10881-44-1,6,2.0,1,1960.0,5.0,7,0.001,רחוב לא ידוע,0,2018,2,15833.333333333334,65.0,24.0,-34.443923844731984,-37.506790540540536,-0.06152731429037948,24.897804054054056,0.0
55.84,720000.0,10816-77-4,6,3.0,1,1960.0,4.0,22,0.001,"צה""ל",59,2018,2,12893.982808022922,65.0,18.613333333333333,-26.60392384473198,-7.563346986541831,-0.04160244472455063,1.4932709186658855,0.0
55.0,520000.0,11212-5-11,6,3.0,3,1960.0,9.0,17,0.001,חטיבת כרמלי,47,2018,2,9454.545454545454,65.0,18.333333333333332,-27.443923844731984,-6.215347849176844,0.011802232854864323,9.892724375995755,0.0
78.58,1300000.0,11880-16-24,6,3.0,2,1991.0,3.0,27,0.001,אברהם סכנין,13,2018,2,16543.649783659966,34.0,26.19333333333333,-3.8639238447319855,-24.14432369942196,0.2009185774774985,-0.7618497109826592,0.0
65.18,1030000.0,10870-34-46,6,3.0,3,1960.0,11.0,33,0.001,לאון בלום,8,2018,2,15802.39337220006,65.0,21.72666666666667,-17.263923844731977,-9.298097982708924,0.5226886417378493,6.812680115273778,0.0
77.0,1200000.0,11192-245-18,6,3.0,1,1960.0,7.0,31,0.001,אורן,5,2018,2,15584.415584415585,65.0,25.666666666666668,-5.443923844731984,-4.963545081967212,0.3391171902899313,9.93306010928962,0.0
67.0,1530000.0,10764-86-1,6,4.0,0,2022.0,3.0,14,0.001,רות,14,2018,2,22835.82089552239,3.0,16.75,-15.443923844731984,-47.29159663865546,0.31839706680319746,-45.23669467787115,0.0
61.0,1470000.0,10764-106-2,6,3.0,3,1985.0,5.0,14,0.001,רות,15,2018,2,24098.360655737706,40.0,20.333333333333332,-21.443923844731984,-53.29159663865546,0.39128819360813155,-8.23669467787115,0.0
68.1,755000.0,11212-17-21,6,3.0,5,1960.0,6.0,17,0.001,יד לבנים,93,2018,2,11086.637298091044,65.0,22.7,-14.34392384473199,6.88465215082315,0.18646469330448004,9.892724375995755,0.0
61.08,313000.0,10825-56-48,6,3.5,2,1960.0,4.0,21,0.001,אלנבי,86,2018,3,5124.426981008513,65.0,17.451428571428572,-21.363923844731985,-26.80680916030535,-0.3718832451851671,3.274045801526718,0.0
41.77,550000.0,10825-72-40,6,2.5,2,1960.0,4.0,21,0.001,אלנבי,80,2018,3,13167.34498443859,65.0,16.708000000000002,-40.67392384473198,-46.116809160305344,0.6139619184358506,3.274045801526718,0.0
62.0,122000.0,10917-6-14,6,3.0,1,1950.0,3.0,21,0.001,תל אביב,34,2018,3,1967.741935483871,75.0,20.666666666666668,-20.443923844731984,-25.886809160305347,-0.7588078270195311,13.274045801526718,0.0
61.5,750000.0,10825-47-13,6,3.0,3,1960.0,4.0,21,0.001,רוטשילד,55,2018,3,12195.121951219513,65.0,20.5,-20.943923844731984,-26.386809160305347,0.49479355505688455,3.274045801526718,0.0
224.0,4000000.0,12252-76-3,6,7.0,0,1999.0,1.0,1,0.001,קמיל הויסמנס,38,2018,3,17857.14285714286,26.0,32.0,141.55607615526802,3.7615289256198423,0.18245827397571618,-12.646280991735537,0.0
56.74,1030000.0,10825-98-26,6,3.0,5,1985.0,9.0,21,0.001,המגינים,139,2018,3,18152.978498413817,40.0,18.913333333333334,-25.70392384473198,-31.146809160305345,1.2250663316902444,-21.725954198473282,0.0
61.5,900000.0,11215-1-16,6,3.0,3,1970.0,18.0,10,0.001,ניסנבוים,4,2018,3,14634.146341463415,55.0,20.5,-20.943923844731984,-6.762786790266503,0.14022805669873817,0.5202780996523728,0.0
113.7,2500000.0,12286-138-6,6,6.0,2,1970.0,9.0,19,0.001,הכשרת היישוב,3,2018,3,21987.68689533861,55.0,18.95,31.25607615526802,-9.462187260168832,0.3299869146448721,20.922486569455103,0.0
50.43,455000.0,12489-14-23,6,3.0,2,1950.0,5.0,9,0.001,הגיבורים,24,2018,3,9022.407297243704,75.0,16.81,-32.013923844731984,-9.190042462845014,0.5569804229084422,1.307855626326969,0.0
125.6,2375000.0,10798-35-14,5,5.0,2,2016.0,5.0,1,0.001,אבא חושי,3,2018,3,18909.23566878981,9.0,25.119999999999997,12.355189999999993,-94.63847107438016,0.25212540158256563,-29.646280991735537,0.0
118.0,2150000.0,10799-57-1,6,4.0,3,1985.0,3.0,28,0.001,משה בליטנטל,15,2018,3,18220.338983050846,40.0,29.5,35.556076155268016,-2.6040995607613553,0.4576271186440677,1.266471449487554,0.0
126.04,1900000.0,11203-54-1,6,5.0,3,1992.0,9.0,19,0.001,זינגר מנדל,14,2018,3,15074.57949857188,33.0,25.208000000000002,43.59607615526802,2.877812739831171,-0.08817177667174966,-1.0775134305448972,0.0
75.45,1574000.0,12286-180-188,6,3.0,0,2010.0,20.0,19,0.001,אוסקר שינדלר,6,2018,3,20861.49768058317,15.0,25.150000000000002,-6.993923844731981,-47.71218726016883,0.2618662011669819,-19.077513430544897,0.0
105.82,1645000.0,10796-157-32,6,4.0,10,1980.0,21.0,30,0.001,היסמין,2,2018,3,15545.265545265545,45.0,26.455,23.37607615526801,-25.332601809954753,0.22760278076132703,-1.9102564102564088,0.0
30.9,650000.0,11191-69-39,6,1.0,3,1950.0,3.0,26,0.001,משמר הגבול,9,2018,3,21035.59870550162,75.0,30.9,-51.543923844731985,-57.29388227049754,0.6925194360748428,22.549404344779255,0.0
72.1,1060000.0,10825-88-3,6,3.0,2,1970.0,8.0,21,0.001,המגינים,125,2018,3,14701.803051317616,55.0,24.03333333333333,-10.34392384473199,-15.786809160305353,0.8020451568036673,-6.725954198473282,0.0
36.5,530000.0,11571-142-36,6,2.0,2,1960.0,4.0,25,0.001,דגניה,23,2018,3,14520.547945205479,65.0,18.25,-45.943923844731984,-18.412386621315193,0.10884344863034526,0.5566893424036294,0.0
43.1,580000.0,11567-593-10,6,3.0,1,1960.0,4.0,25,0.001,"מח""ל",41,2018,3,13457.07656612529,65.0,14.366666666666667,-39.34392384473198,-11.812386621315191,0.027632789366738613,0.5566893424036294,0.0
47.8,180000.0,10920-69-2,6,2.5,1,1960.0,4.0,17,0.001,יגור,22,2018,3,3765.690376569038,65.0,19.119999999999997,-34.64392384473199,-13.415347849176847,-0.5970050649636643,9.892724375995755,0.0
78.0,1420000.0,11200-262-58,5,3.0,0,2019.0,3.0,7,0.001,ברל כצנלסון,74,2018,3,18205.128205128207,6.0,26.0,-35.24481,-7.5067905405405355,0.07905361433818722,-34.102195945945944,0.0
73.25,700000.0,12494-27-2,6,3.0,1,1970.0,8.0,41,0.001,יוסף וינר,15,2018,3,9556.31399317406,55.0,24.416666666666668,-9.193923844731984,10.509080882352947,0.0140310959423587,-1.325367647058826,0.0
89.0,1419000.0,11200-262-279,6,3.0,6,2021.0,6.0,7,0.001,ברל כצנלסון,74,2018,3,15943.8202247191,4.0,29.666666666666668,6.556076155268016,3.4932094594594645,-0.05497853978335797,-36.102195945945944,0.0
143.0,2470000.0,11200-262-57,5,5.0,0,2019.0,3.0,7,0.001,ברל כצנלסון,74,2018,3,17272.727272727272,6.0,28.6,29.75519,57.493209459459464,0.02378838441049504,-34.102195945945944,0.0
42.0,980000.0,11201-244-5,6,2.0,2,2015.0,3.0,7,0.001,אריה (לובה) אליאב,20,2018,3,23333.333333333332,10.0,21.0,-40.443923844731984,-43.506790540540536,0.3830123789404933,-30.102195945945944,0.0
44.4,150000.0,10749-57-17,6,2.0,0,1970.0,4.0,40,0.001,הרותם,53,2018,3,3378.3783783783783,55.0,22.2,-38.043923844731985,-21.64602713178295,-0.6368454988967502,2.913759689922479,0.0
44.4,600000.0,10749-57-3,6,2.0,1,1970.0,4.0,40,0.001,הרותם,53,2018,3,13513.513513513513,55.0,22.2,-38.043923844731985,-21.64602713178295,0.452618004412999,2.913759689922479,0.0
96.0,1305000.0,10794-15-1,6,4.0,10,1960.0,10.0,29,0.001,רחוב לא ידוע,0,2018,3,13593.75,65.0,24.0,13.556076155268016,-39.13156609195403,-0.018847672337687294,22.942528735632187,0.0
165.0,5000000.0,12257-5-2,25,8.0,0,1960.0,1.0,1,0.001,אנטוורפן,7,2018,3,30303.030303030304,65.0,20.625,-48.65636645962735,-55.23847107438016,1.0065958588678818,26.353719008264463,0.0
81.58,1270000.0,11880-10-14,6,3.5,2,1993.0,3.0,27,0.001,שלון,13,2018,3,15567.541063986271,32.0,23.30857142857143,-0.8639238447319855,-21.14432369942196,0.1300619581448216,-2.761849710982659,0.0
291.0,3250000.0,12264-158-1,6,8.0,1,2002.0,1.0,1,0.001,האג,53,2018,3,11168.384879725087,23.0,36.375,208.55607615526802,70.76152892561984,-0.26045564995333215,-15.646280991735537,0.0
126.29,1730000.0,11203-54-5,6,5.0,2,1992.0,9.0,19,0.001,זינגר מנדל,14,2018,3,13698.630136986301,33.0,25.258000000000003,43.84607615526802,3.127812739831171,-0.17139993317741395,-1.0775134305448972,0.0
740.0,1150000.0,11655-92-1,20,27.0,0,1960.0,5.0,0,0.001,רחוב לא ידוע,0,2018,3,1554.054054054054,65.0,27.40740740740741,-569.0397674418605,-287.44186991869924,-0.5498602050326189,12.637049941927991,0.0
123.5,2249000.0,12286-180-233,6,4.0,9,2010.0,20.0,19,0.001,אוסקר שינדלר,6,2018,3,18210.526315789473,15.0,30.875,41.056076155268016,0.3378127398311648,0.1015147625160462,-19.077513430544897,0.0
109.61,1800000.0,11203-33-22,6,4.0,6,1990.0,8.0,19,0.001,חיים הזז,1,2018,3,16421.859319405165,35.0,27.4025,27.166076155268016,-13.552187260168836,-0.006677777753053446,0.9224865694551028,0.0
474.0,1650000.0,11547-37-1,32,17.0,0,1960.0,5.0,0,0.001,רחוב לא ידוע,0,2018,3,3481.012658227848,65.0,27.88235294117647,-1115.4694485294117,-553.4418699186992,0.008293321693583607,12.637049941927991,0.0
79.7,1320000.0,11880-16-66,6,3.0,0,1991.0,3.0,27,0.001,אברהם סכנין,3,2018,3,16562.10790464241,34.0,26.566666666666666,-2.743923844731981,-23.024323699421956,0.20225846925972402,-0.7618497109826592,0.0
62.7,970000.0,11194-344-14,6,3.0,5,1970.0,8.0,38,0.001,יהודה בורלא,29,2018,3,15470.494417862838,55.0,20.900000000000002,-19.74392384473198,-16.956144040790306,-0.015513991590546672,5.735500318674312,0.0
60.0,417000.0,12485-23-3,6,3.0,2,1960.0,2.0,41,0.001,הירדן,43,2018,3,6950.0,65.0,20.0,-22.443923844731984,-2.740919117647053,-0.26252777777777775,8.674632352941174,0.0
59.6,860000.0,12494-5-6,3,2.0,3,1960.0,5.0,41,0.001,רחוב לא ידוע,0,2018,3,14429.53020134228,65.0,29.8,-370.7548598130841,-3.1409191176470515,0.5311334824757643,8.674632352941174,0.0
59.72,732000.0,10920-29-4,6,3.0,2,1960.0,5.0,17,0.001,יד לבנים,59,2018,3,12257.200267916945,65.0,19.906666666666666,-22.723923844731985,-1.495347849176845,0.3117354672683046,9.892724375995755,0.0
55.0,480000.0,11212-3-22,6,3.0,5,1970.0,8.0,17,0.001,חטיבת כרמלי,45,2018,3,8727.272727272728,55.0,18.333333333333332,-27.443923844731984,-6.215347849176844,-0.06602870813397127,-0.10727562400424517,0.0
97.97,1825000.0,10762-25-2,6,4.0,1,1980.0,7.0,14,0.001,"ויצ""ו",18,2018,3,18628.151474941307,45.0,24.4925,15.526076155268015,-16.321596638655464,0.07547262596300287,-3.2366946778711494,0.0
91.03,749000.0,11576-47-3,6,4.0,3,1970.0,3.0,24,0.001,משה שרת,61,2018,3,8228.05668460947,55.0,22.7575,8.586076155268017,-3.0134632272228288,-0.31651089005324773,12.00548847420417,0.0
43.0,710000.0,11686-17-2,6,2.0,0,1950.0,2.0,34,0.001,הנשיא,40,2018,3,16511.627906976744,75.0,21.5,-39.443923844731984,-52.32785766158315,0.010685434516523883,17.324618736383442,0.0
70.0,750000.0,12486-18-7,6,4.0,3,1998.0,4.0,41,0.001,דוד רזיאל,29,2018,3,10714.285714285714,27.0,17.5,-12.443923844731984,7.259080882352947,0.1369047619047619,-29.325367647058826,0.0
78.0,1465000.0,11200-262-59,6,3.0,10,2021.0,10.0,7,0.001,ברל כצנלסון,74,2018,3,18782.05128205128,4.0,26.0,-4.443923844731984,-7.5067905405405355,0.11324897535594652,-36.102195945945944,0.0
93.05,1640000.0,10762-19-2,6,4.0,1,1920.0,3.0,14,0.001,"ויצ""ו",13,2018,3,17624.932831810856,105.0,23.2625,10.606076155268013,-21.241596638655466,0.017553073934776404,56.76330532212885,0.0
61.5,550000.0,12486-12-4,6,2.0,2,1970.0,3.0,41,0.001,הירדן,44,2018,3,8943.08943089431,55.0,30.75,-20.943923844731984,-1.2409191176470529,-0.05103884372177042,-1.325367647058826,0.0
54.26,185000.0,12338-22-3,6,3.0,0,1950.0,1.0,4,0.001,צור,5,2018,3,3409.5097677847402,75.0,18.086666666666666,-28.183923844731986,-41.64206071757129,-0.25249437573878014,0.3063477460901538,0.0
140.0,2675000.0,10808-31-1,6,5.0,0,1940.0,4.0,15,0.001,הספורט,14,2018,3,19107.14285714286,85.0,28.0,57.556076155268016,13.240553532410772,-0.05558263305322121,33.42243262927895,0.0
46.16,945000.0,11194-291-17,6,3.0,2,1960.0,3.0,38,0.001,ברנר,18,2018,3,20472.270363951473,65.0,15.386666666666665,-36.28392384473199,-33.49614404079031,0.3027808413423665,15.735500318674312,0.0
44.5,222000.0,10833-27-4,21,2.0,1,1960.0,5.0,4,0.001,רחוב לא ידוע,0,2018,3,4988.76404494382,65.0,22.25,-340.33576298701297,-51.40206071757129,0.09374351026733817,-9.693652253909846,0.0
